wiki	topic	open	available	closed	total
viwiki	Time	0.25	0.125	0.625	8.0
viwiki	Transportation	0.268292682927	0.121951219512	0.609756097561	41.0
viwiki	all_topics	0.282600864553	0.0847142170989	0.632684918348	16656.0
frpwiki	Africa	0	0	0	0.0
frpwiki	Americas	0	0	0	0.0
frpwiki	Article improvement and grading	0	0	0	0.0
frpwiki	Arts	0	0	0	0.0
frpwiki	Biology	0	0	0	0.0
frpwiki	Bodies of water	0	0	0	0.0
frpwiki	Broadcasting	0	0	0	0.0
frpwiki	Business and economics	0	0	0	0.0
frpwiki	Chemistry	0	0	0	0.0
frpwiki	Cities	0	0	0	0.0
frpwiki	Contents systems	0	0	0	0.0
frpwiki	Countries	0	0	0	0.0
frpwiki	Crafts and hobbies	0	0	0	0.0
frpwiki	Economics	0	0	0	0.0
frpwiki	Education	0	0	0	0.0
frpwiki	Entertainment	0	0	0	0.0
frpwiki	Europe	0	0	0	0.0
frpwiki	Files	0	0	0	0.0
frpwiki	Food and drink	0	0	0	0.0
frpwiki	Geosciences	0	0	0	0.0
frpwiki	History and society	0	0	0	0.0
frpwiki	Information science	0	0	0	0.0
frpwiki	Internet culture	0	0	0	0.0
frpwiki	Landforms	0	0	0	0.0
frpwiki	Language and literature	0	0	0	0.0
frpwiki	Maintenance	0	0	0	0.0
frpwiki	Maps	0	0	0	0.0
frpwiki	Mathematics	0	0	0	0.0
frpwiki	Media	0	0	0	0.0
frpwiki	Medicine	0	0	0	0.0
frpwiki	Meteorology	0	0	0	0.0
frpwiki	Military and warfare	0	0	0	0.0
frpwiki	Music	0	0	0	0.0
frpwiki	Performing arts	0	0	0	0.0
frpwiki	Philosophy and religion	0	0	0	0.0
frpwiki	Physics	0	0	0	0.0
frpwiki	Plastic arts	0	0	0	0.0
frpwiki	Politics and government	0	0	0	0.0
frpwiki	Science	0	0	0	0.0
frpwiki	Space	0	0	0	0.0
frpwiki	Sports	0	0	0	0.0
frpwiki	Technology	0	0	0	0.0
frpwiki	Time	0	0	0	0.0
frpwiki	Transportation	0	0	0	0.0
frpwiki	all_topics	0.282600864553	0.0847142170989	0.632684918348	0.0
lijwiki	Africa	0	0	0	0.0
lijwiki	Americas	0.210526315789	0.0526315789474	0.736842105263	19.0
lijwiki	Article improvement and grading	0	0	0	0.0
lijwiki	Arts	0	0	0	0.0
lijwiki	Biology	0.0	0.5	0.5	4.0
lijwiki	Bodies of water	0.0	0.0	1.0	2.0
lijwiki	Broadcasting	0	0	0	0.0
lijwiki	Business and economics	0	0	0	0.0
lijwiki	Chemistry	0	0	0	0.0
lijwiki	Cities	0	0	0	0.0
lijwiki	Contents systems	0	0	0	0.0
lijwiki	Countries	0	0	0	0.0
lijwiki	Crafts and hobbies	0	0	0	0.0
lijwiki	Economics	0	0	0	0.0
lijwiki	Education	0	0	0	0.0
lijwiki	Entertainment	0	0	0	0.0
lijwiki	Europe	0.117647058824	0.117647058824	0.764705882353	17.0
lijwiki	Files	0	0	0	0.0
lijwiki	Food and drink	0	0	0	0.0
lijwiki	Geosciences	0	0	0	0.0
lijwiki	History and society	0.0	1.0	0.0	1.0
lijwiki	Information science	0	0	0	0.0
lijwiki	Internet culture	0	0	0	0.0
lijwiki	Landforms	0	0	0	0.0
lijwiki	Language and literature	0	0	0	0.0
lijwiki	Maintenance	0	0	0	0.0
lijwiki	Maps	0	0	0	0.0
lijwiki	Mathematics	0	0	0	0.0
lijwiki	Media	0	0	0	0.0
lijwiki	Medicine	0	0	0	0.0
lijwiki	Meteorology	0	0	0	0.0
lijwiki	Military and warfare	0	0	0	0.0
lijwiki	Music	0	0	0	0.0
lijwiki	Performing arts	0	0	0	0.0
lijwiki	Philosophy and religion	0	0	0	0.0
lijwiki	Physics	0	0	0	0.0
lijwiki	Plastic arts	0	0	0	0.0
lijwiki	Politics and government	0	0	0	0.0
lijwiki	Science	0	0	0	0.0
lijwiki	Space	0.0	0.0	1.0	5.0
lijwiki	Sports	0	0	0	0.0
lijwiki	Technology	0	0	0	0.0
lijwiki	Time	0	0	0	0.0
lijwiki	Transportation	0	0	0	0.0
lijwiki	all_topics	0.125	0.125	0.75	48.0
nrmwiki	Africa	0	0	0	0.0
nrmwiki	Americas	0	0	0	0.0
nrmwiki	Article improvement and grading	0	0	0	0.0
nrmwiki	Arts	0	0	0	0.0
nrmwiki	Biology	0	0	0	0.0
nrmwiki	Bodies of water	0	0	0	0.0
nrmwiki	Broadcasting	0	0	0	0.0
nrmwiki	Business and economics	0	0	0	0.0
nrmwiki	Chemistry	0	0	0	0.0
nrmwiki	Cities	0	0	0	0.0
nrmwiki	Contents systems	0	0	0	0.0
nrmwiki	Countries	0	0	0	0.0
nrmwiki	Crafts and hobbies	0	0	0	0.0
nrmwiki	Economics	0	0	0	0.0
nrmwiki	Education	0	0	0	0.0
nrmwiki	Entertainment	0	0	0	0.0
nrmwiki	Europe	0	0	0	0.0
nrmwiki	Files	0	0	0	0.0
nrmwiki	Food and drink	0	0	0	0.0
nrmwiki	Geosciences	0	0	0	0.0
nrmwiki	History and society	0	0	0	0.0
nrmwiki	Information science	0	0	0	0.0
nrmwiki	Internet culture	0	0	0	0.0
nrmwiki	Landforms	0	0	0	0.0
nrmwiki	Language and literature	0	0	0	0.0
nrmwiki	Maintenance	0	0	0	0.0
nrmwiki	Maps	0	0	0	0.0
nrmwiki	Mathematics	0	0	0	0.0
nrmwiki	Media	0	0	0	0.0
nrmwiki	Medicine	0	0	0	0.0
nrmwiki	Meteorology	0	0	0	0.0
nrmwiki	Military and warfare	0	0	0	0.0
nrmwiki	Music	0	0	0	0.0
nrmwiki	Performing arts	0	0	0	0.0
nrmwiki	Philosophy and religion	0	0	0	0.0
nrmwiki	Physics	0	0	0	0.0
nrmwiki	Plastic arts	0	0	0	0.0
nrmwiki	Politics and government	0	0	0	0.0
nrmwiki	Science	0	0	0	0.0
nrmwiki	Space	0	0	0	0.0
nrmwiki	Sports	0	0	0	0.0
nrmwiki	Technology	0	0	0	0.0
nrmwiki	Time	0	0	0	0.0
nrmwiki	Transportation	0	0	0	0.0
nrmwiki	all_topics	0.125	0.125	0.75	0.0
ilowiki	Africa	0	0	0	0.0
ilowiki	Americas	0.0	0.0	1.0	3.0
ilowiki	Article improvement and grading	0	0	0	0.0
ilowiki	Arts	0	0	0	0.0
ilowiki	Biology	0.408333333333	0.0833333333333	0.508333333333	120.0
ilowiki	Bodies of water	0.0	0.0	1.0	5.0
ilowiki	Broadcasting	0	0	0	0.0
ilowiki	Business and economics	0	0	0	0.0
ilowiki	Chemistry	0.833333333333	0.0	0.166666666667	6.0
ilowiki	Cities	0.0	0.0	1.0	2.0
ilowiki	Contents systems	0	0	0	0.0
ilowiki	Countries	0.093023255814	0.116279069767	0.790697674419	43.0
ilowiki	Crafts and hobbies	0	0	0	0.0
ilowiki	Economics	0	0	0	0.0
ilowiki	Education	0.0	0.0	1.0	1.0
ilowiki	Entertainment	1.0	0.0	0.0	1.0
ilowiki	Europe	0.209302325581	0.0697674418605	0.720930232558	43.0
ilowiki	Files	0	0	0	0.0
ilowiki	Food and drink	0	0	0	0.0
ilowiki	Geosciences	0.0	0.0	1.0	2.0
ilowiki	History and society	0.193548387097	0.0645161290323	0.741935483871	31.0
ilowiki	Information science	0	0	0	0.0
ilowiki	Internet culture	0	0	0	0.0
ilowiki	Landforms	0	0	0	0.0
ilowiki	Language and literature	0.222222222222	0.0555555555556	0.722222222222	36.0
ilowiki	Maintenance	0	0	0	0.0
ilowiki	Maps	0.0	0.0	1.0	1.0
ilowiki	Mathematics	0.0	0.0	1.0	1.0
ilowiki	Media	0.0	0.0	1.0	1.0
ilowiki	Medicine	0.666666666667	0.0	0.333333333333	6.0
ilowiki	Meteorology	0	0	0	0.0
ilowiki	Military and warfare	0	0	0	0.0
ilowiki	Music	0	0	0	0.0
ilowiki	Performing arts	0.0	0.0	1.0	1.0
ilowiki	Philosophy and religion	0.125	0.0	0.875	16.0
ilowiki	Physics	0.260869565217	0.0	0.739130434783	23.0
ilowiki	Plastic arts	0.0	0.0	1.0	1.0
ilowiki	Politics and government	0.0	0.1	0.9	10.0
ilowiki	Science	0.333333333333	0.0	0.666666666667	3.0
ilowiki	Space	0.468085106383	0.170212765957	0.36170212766	47.0
ilowiki	Sports	0	0	0	0.0
ilowiki	Technology	0.2	0.2	0.6	5.0
ilowiki	Time	0.0	0.0	1.0	2.0
ilowiki	Transportation	0.0	0.0	1.0	2.0
ilowiki	all_topics	0.28640776699	0.0776699029126	0.635922330097	412.0
kbpwiki	Africa	0	0	0	0.0
kbpwiki	Americas	0	0	0	0.0
kbpwiki	Article improvement and grading	0	0	0	0.0
kbpwiki	Arts	0	0	0	0.0
kbpwiki	Biology	0	0	0	0.0
kbpwiki	Bodies of water	0	0	0	0.0
kbpwiki	Broadcasting	0	0	0	0.0
kbpwiki	Business and economics	0	0	0	0.0
kbpwiki	Chemistry	0	0	0	0.0
kbpwiki	Cities	0	0	0	0.0
kbpwiki	Contents systems	0	0	0	0.0
kbpwiki	Countries	0	0	0	0.0
kbpwiki	Crafts and hobbies	0	0	0	0.0
kbpwiki	Economics	0	0	0	0.0
kbpwiki	Education	0	0	0	0.0
kbpwiki	Entertainment	0	0	0	0.0
kbpwiki	Europe	0	0	0	0.0
kbpwiki	Files	0	0	0	0.0
kbpwiki	Food and drink	0	0	0	0.0
kbpwiki	Geosciences	0	0	0	0.0
kbpwiki	History and society	0	0	0	0.0
kbpwiki	Information science	0	0	0	0.0
kbpwiki	Internet culture	0	0	0	0.0
kbpwiki	Landforms	0	0	0	0.0
kbpwiki	Language and literature	0	0	0	0.0
kbpwiki	Maintenance	0	0	0	0.0
kbpwiki	Maps	0	0	0	0.0
kbpwiki	Mathematics	0	0	0	0.0
kbpwiki	Media	0	0	0	0.0
kbpwiki	Medicine	0	0	0	0.0
kbpwiki	Meteorology	0	0	0	0.0
kbpwiki	Military and warfare	0	0	0	0.0
kbpwiki	Music	0	0	0	0.0
kbpwiki	Performing arts	0	0	0	0.0
kbpwiki	Philosophy and religion	0	0	0	0.0
kbpwiki	Physics	0	0	0	0.0
kbpwiki	Plastic arts	0	0	0	0.0
kbpwiki	Politics and government	0	0	0	0.0
kbpwiki	Science	0	0	0	0.0
kbpwiki	Space	0	0	0	0.0
kbpwiki	Sports	0	0	0	0.0
kbpwiki	Technology	0	0	0	0.0
kbpwiki	Time	0	0	0	0.0
kbpwiki	Transportation	0	0	0	0.0
kbpwiki	all_topics	0.28640776699	0.0776699029126	0.635922330097	0.0
glwiki	Africa	0.5	0.0	0.5	8.0
glwiki	Americas	0.338888888889	0.0611111111111	0.6	180.0
glwiki	Article improvement and grading	0	0	0	0.0
glwiki	Arts	0	0	0	0.0
glwiki	Biology	0.412768505351	0.0837512162263	0.503480278422	13361.0
glwiki	Bodies of water	0.375	0.03125	0.59375	32.0
glwiki	Broadcasting	0.483870967742	0.129032258065	0.387096774194	31.0
glwiki	Business and economics	0.4	0.0	0.6	10.0
glwiki	Chemistry	0.259485924113	0.0660954712362	0.674418604651	817.0
glwiki	Cities	0.2	0.04	0.76	25.0
glwiki	Contents systems	1.0	0.0	0.0	1.0
glwiki	Countries	0.297872340426	0.0395136778116	0.662613981763	329.0
glwiki	Crafts and hobbies	1.0	0.0	0.0	1.0
glwiki	Economics	0.0	0.0	1.0	2.0
glwiki	Education	0.375	0.0	0.625	8.0
glwiki	Entertainment	0.381818181818	0.0454545454545	0.572727272727	110.0
glwiki	Europe	0.338267949667	0.0651369356033	0.59659511473	1351.0
glwiki	Files	0.420289855072	0.101449275362	0.478260869565	69.0
glwiki	Food and drink	0.401408450704	0.0915492957746	0.507042253521	142.0
glwiki	Geosciences	0.176	0.096	0.728	125.0
glwiki	History and society	0.32239657632	0.095577746077	0.582025677603	701.0
glwiki	Information science	0.0	0.0	1.0	3.0
glwiki	Internet culture	0	0	0	0.0
glwiki	Landforms	0.0	0.0	1.0	4.0
glwiki	Language and literature	0.316513761468	0.0917431192661	0.591743119266	436.0
glwiki	Maintenance	0.261363636364	0.0568181818182	0.681818181818	88.0
glwiki	Maps	0.375	0.125	0.5	8.0
glwiki	Mathematics	0.0	0.2	0.8	5.0
glwiki	Media	0.464285714286	0.0357142857143	0.5	28.0
glwiki	Medicine	0.386577181208	0.104697986577	0.508724832215	1490.0
glwiki	Meteorology	0.125	0.125	0.75	8.0
glwiki	Military and warfare	0.264150943396	0.0943396226415	0.641509433962	53.0
glwiki	Music	0.21568627451	0.0392156862745	0.745098039216	51.0
glwiki	Performing arts	0.242424242424	0.030303030303	0.727272727273	33.0
glwiki	Philosophy and religion	0.363395225464	0.0716180371353	0.564986737401	377.0
glwiki	Physics	0.392156862745	0.117647058824	0.490196078431	204.0
glwiki	Plastic arts	0.333333333333	0.0588235294118	0.607843137255	51.0
glwiki	Politics and government	0.343575418994	0.0893854748603	0.567039106145	358.0
glwiki	Science	0.227272727273	0.0909090909091	0.681818181818	22.0
glwiki	Space	0.545454545455	0.0909090909091	0.363636363636	583.0
glwiki	Sports	0.411764705882	0.0588235294118	0.529411764706	17.0
glwiki	Technology	0.291338582677	0.149606299213	0.55905511811	127.0
glwiki	Time	0.181818181818	0.0909090909091	0.727272727273	22.0
glwiki	Transportation	0.475	0.06875	0.45625	160.0
glwiki	all_topics	0.389855816341	0.083150576268	0.526993607391	21431.0
pflwiki	Africa	0	0	0	0.0
pflwiki	Americas	0	0	0	0.0
pflwiki	Article improvement and grading	0	0	0	0.0
pflwiki	Arts	0	0	0	0.0
pflwiki	Biology	0	0	0	0.0
pflwiki	Bodies of water	0	0	0	0.0
pflwiki	Broadcasting	0	0	0	0.0
pflwiki	Business and economics	0	0	0	0.0
pflwiki	Chemistry	0	0	0	0.0
pflwiki	Cities	0	0	0	0.0
pflwiki	Contents systems	0	0	0	0.0
pflwiki	Countries	0	0	0	0.0
pflwiki	Crafts and hobbies	0	0	0	0.0
pflwiki	Economics	0	0	0	0.0
pflwiki	Education	0	0	0	0.0
pflwiki	Entertainment	0	0	0	0.0
pflwiki	Europe	0.0	1.0	0.0	1.0
pflwiki	Files	0	0	0	0.0
pflwiki	Food and drink	0	0	0	0.0
pflwiki	Geosciences	0	0	0	0.0
pflwiki	History and society	0	0	0	0.0
pflwiki	Information science	0	0	0	0.0
pflwiki	Internet culture	0	0	0	0.0
pflwiki	Landforms	0	0	0	0.0
pflwiki	Language and literature	0	0	0	0.0
pflwiki	Maintenance	0	0	0	0.0
pflwiki	Maps	0	0	0	0.0
pflwiki	Mathematics	0	0	0	0.0
pflwiki	Media	0	0	0	0.0
pflwiki	Medicine	0	0	0	0.0
pflwiki	Meteorology	0	0	0	0.0
pflwiki	Military and warfare	0	0	0	0.0
pflwiki	Music	0	0	0	0.0
pflwiki	Performing arts	0	0	0	0.0
pflwiki	Philosophy and religion	0	0	0	0.0
pflwiki	Physics	0	0	0	0.0
pflwiki	Plastic arts	0	0	0	0.0
pflwiki	Politics and government	0	0	0	0.0
pflwiki	Science	0	0	0	0.0
pflwiki	Space	0	0	0	0.0
pflwiki	Sports	0	0	0	0.0
pflwiki	Technology	0	0	0	0.0
pflwiki	Time	0	0	0	0.0
pflwiki	Transportation	0	0	0	0.0
pflwiki	all_topics	0.0	1.0	0.0	1.0
csbwiki	Africa	0	0	0	0.0
csbwiki	Americas	0	0	0	0.0
csbwiki	Article improvement and grading	0	0	0	0.0
csbwiki	Arts	0	0	0	0.0
csbwiki	Biology	0	0	0	0.0
csbwiki	Bodies of water	0	0	0	0.0
csbwiki	Broadcasting	0	0	0	0.0
csbwiki	Business and economics	0	0	0	0.0
csbwiki	Chemistry	0	0	0	0.0
csbwiki	Cities	0	0	0	0.0
csbwiki	Contents systems	0	0	0	0.0
csbwiki	Countries	1.0	0.0	0.0	1.0
csbwiki	Crafts and hobbies	0	0	0	0.0
csbwiki	Economics	0	0	0	0.0
csbwiki	Education	0	0	0	0.0
csbwiki	Entertainment	0	0	0	0.0
csbwiki	Europe	0	0	0	0.0
csbwiki	Files	0	0	0	0.0
csbwiki	Food and drink	0	0	0	0.0
csbwiki	Geosciences	0	0	0	0.0
csbwiki	History and society	0	0	0	0.0
csbwiki	Information science	0	0	0	0.0
csbwiki	Internet culture	0	0	0	0.0
csbwiki	Landforms	0	0	0	0.0
csbwiki	Language and literature	1.0	0.0	0.0	1.0
csbwiki	Maintenance	0	0	0	0.0
csbwiki	Maps	0	0	0	0.0
csbwiki	Mathematics	0	0	0	0.0
csbwiki	Media	0	0	0	0.0
csbwiki	Medicine	0	0	0	0.0
csbwiki	Meteorology	0	0	0	0.0
csbwiki	Military and warfare	0	0	0	0.0
csbwiki	Music	0	0	0	0.0
csbwiki	Performing arts	0	0	0	0.0
csbwiki	Philosophy and religion	0	0	0	0.0
csbwiki	Physics	0	0	0	0.0
csbwiki	Plastic arts	0	0	0	0.0
csbwiki	Politics and government	0	0	0	0.0
csbwiki	Science	0	0	0	0.0
csbwiki	Space	0	0	0	0.0
csbwiki	Sports	0	0	0	0.0
csbwiki	Technology	0	0	0	0.0
csbwiki	Time	0	0	0	0.0
csbwiki	Transportation	0	0	0	0.0
csbwiki	all_topics	1.0	0.0	0.0	2.0
aawiki	Africa	0	0	0	0.0
aawiki	Americas	0	0	0	0.0
aawiki	Article improvement and grading	0	0	0	0.0
aawiki	Arts	0	0	0	0.0
aawiki	Biology	0	0	0	0.0
aawiki	Bodies of water	0	0	0	0.0
aawiki	Broadcasting	0	0	0	0.0
aawiki	Business and economics	0	0	0	0.0
aawiki	Chemistry	0	0	0	0.0
aawiki	Cities	0	0	0	0.0
aawiki	Contents systems	0	0	0	0.0
aawiki	Countries	0	0	0	0.0
aawiki	Crafts and hobbies	0	0	0	0.0
aawiki	Economics	0	0	0	0.0
aawiki	Education	0	0	0	0.0
aawiki	Entertainment	0	0	0	0.0
aawiki	Europe	0	0	0	0.0
aawiki	Files	0	0	0	0.0
aawiki	Food and drink	0	0	0	0.0
aawiki	Geosciences	0	0	0	0.0
aawiki	History and society	0	0	0	0.0
aawiki	Information science	0	0	0	0.0
aawiki	Internet culture	0	0	0	0.0
aawiki	Landforms	0	0	0	0.0
aawiki	Language and literature	0	0	0	0.0
aawiki	Maintenance	0	0	0	0.0
aawiki	Maps	0	0	0	0.0
aawiki	Mathematics	0	0	0	0.0
aawiki	Media	0	0	0	0.0
aawiki	Medicine	0	0	0	0.0
aawiki	Meteorology	0	0	0	0.0
aawiki	Military and warfare	0	0	0	0.0
aawiki	Music	0	0	0	0.0
aawiki	Performing arts	0	0	0	0.0
aawiki	Philosophy and religion	0	0	0	0.0
aawiki	Physics	0	0	0	0.0
aawiki	Plastic arts	0	0	0	0.0
aawiki	Politics and government	0	0	0	0.0
aawiki	Science	0	0	0	0.0
aawiki	Space	0	0	0	0.0
aawiki	Sports	0	0	0	0.0
aawiki	Technology	0	0	0	0.0
aawiki	Time	0	0	0	0.0
aawiki	Transportation	0	0	0	0.0
aawiki	all_topics	1.0	0.0	0.0	0.0
hakwiki	Africa	0	0	0	0.0
hakwiki	Americas	0	0	0	0.0
hakwiki	Article improvement and grading	0	0	0	0.0
hakwiki	Arts	0	0	0	0.0
hakwiki	Biology	0.0	0.0	1.0	1.0
hakwiki	Bodies of water	0	0	0	0.0
hakwiki	Broadcasting	0	0	0	0.0
hakwiki	Business and economics	0	0	0	0.0
hakwiki	Chemistry	0.0	0.0	1.0	3.0
hakwiki	Cities	0	0	0	0.0
hakwiki	Contents systems	0	0	0	0.0
hakwiki	Countries	0	0	0	0.0
hakwiki	Crafts and hobbies	0	0	0	0.0
hakwiki	Economics	0	0	0	0.0
hakwiki	Education	0	0	0	0.0
hakwiki	Entertainment	0	0	0	0.0
hakwiki	Europe	0	0	0	0.0
hakwiki	Files	0	0	0	0.0
hakwiki	Food and drink	0	0	0	0.0
hakwiki	Geosciences	0	0	0	0.0
hakwiki	History and society	0	0	0	0.0
hakwiki	Information science	0	0	0	0.0
hakwiki	Internet culture	0	0	0	0.0
hakwiki	Landforms	0	0	0	0.0
hakwiki	Language and literature	0	0	0	0.0
hakwiki	Maintenance	0	0	0	0.0
hakwiki	Maps	0	0	0	0.0
hakwiki	Mathematics	0	0	0	0.0
hakwiki	Media	0	0	0	0.0
hakwiki	Medicine	0	0	0	0.0
hakwiki	Meteorology	0	0	0	0.0
hakwiki	Military and warfare	0	0	0	0.0
hakwiki	Music	0	0	0	0.0
hakwiki	Performing arts	0	0	0	0.0
hakwiki	Philosophy and religion	0	0	0	0.0
hakwiki	Physics	0	0	0	0.0
hakwiki	Plastic arts	0	0	0	0.0
hakwiki	Politics and government	0	0	0	0.0
hakwiki	Science	0	0	0	0.0
hakwiki	Space	0	0	0	0.0
hakwiki	Sports	0	0	0	0.0
hakwiki	Technology	0	0	0	0.0
hakwiki	Time	0	0	0	0.0
hakwiki	Transportation	0	0	0	0.0
hakwiki	all_topics	0.0	0.0	1.0	4.0
quwiki	Africa	0	0	0	0.0
quwiki	Americas	0.333333333333	0.0	0.666666666667	3.0
quwiki	Article improvement and grading	0	0	0	0.0
quwiki	Arts	0	0	0	0.0
quwiki	Biology	0.25	0.0	0.75	8.0
quwiki	Bodies of water	0	0	0	0.0
quwiki	Broadcasting	0	0	0	0.0
quwiki	Business and economics	0	0	0	0.0
quwiki	Chemistry	0.0	0.133333333333	0.866666666667	15.0
quwiki	Cities	0.0	0.0	1.0	1.0
quwiki	Contents systems	0	0	0	0.0
quwiki	Countries	0.0	0.0	1.0	1.0
quwiki	Crafts and hobbies	0	0	0	0.0
quwiki	Economics	0	0	0	0.0
quwiki	Education	0.0	0.0	1.0	1.0
quwiki	Entertainment	0	0	0	0.0
quwiki	Europe	0.0	0.0	1.0	4.0
quwiki	Files	0	0	0	0.0
quwiki	Food and drink	0	0	0	0.0
quwiki	Geosciences	0	0	0	0.0
quwiki	History and society	1.0	0.0	0.0	1.0
quwiki	Information science	0	0	0	0.0
quwiki	Internet culture	0	0	0	0.0
quwiki	Landforms	0	0	0	0.0
quwiki	Language and literature	0.0	0.333333333333	0.666666666667	3.0
quwiki	Maintenance	0	0	0	0.0
quwiki	Maps	0	0	0	0.0
quwiki	Mathematics	0	0	0	0.0
quwiki	Media	0	0	0	0.0
quwiki	Medicine	0.388888888889	0.0555555555556	0.555555555556	36.0
quwiki	Meteorology	0	0	0	0.0
quwiki	Military and warfare	0	0	0	0.0
quwiki	Music	0	0	0	0.0
quwiki	Performing arts	0	0	0	0.0
quwiki	Philosophy and religion	0.117647058824	0.0294117647059	0.852941176471	34.0
quwiki	Physics	0.0	0.5	0.5	2.0
quwiki	Plastic arts	0	0	0	0.0
quwiki	Politics and government	0.0	0.0	1.0	1.0
quwiki	Science	0	0	0	0.0
quwiki	Space	0.0	0.0	1.0	3.0
quwiki	Sports	0	0	0	0.0
quwiki	Technology	0	0	0	0.0
quwiki	Time	0	0	0	0.0
quwiki	Transportation	0	0	0	0.0
quwiki	all_topics	0.194690265487	0.0619469026549	0.743362831858	113.0
twwiki	Africa	0	0	0	0.0
twwiki	Americas	0	0	0	0.0
twwiki	Article improvement and grading	0	0	0	0.0
twwiki	Arts	0	0	0	0.0
twwiki	Biology	0	0	0	0.0
twwiki	Bodies of water	0	0	0	0.0
twwiki	Broadcasting	0	0	0	0.0
twwiki	Business and economics	0	0	0	0.0
twwiki	Chemistry	0	0	0	0.0
twwiki	Cities	0	0	0	0.0
twwiki	Contents systems	0	0	0	0.0
twwiki	Countries	0	0	0	0.0
twwiki	Crafts and hobbies	0	0	0	0.0
twwiki	Economics	0	0	0	0.0
twwiki	Education	0	0	0	0.0
twwiki	Entertainment	0	0	0	0.0
twwiki	Europe	0	0	0	0.0
twwiki	Files	0	0	0	0.0
twwiki	Food and drink	0	0	0	0.0
twwiki	Geosciences	0	0	0	0.0
twwiki	History and society	0	0	0	0.0
twwiki	Information science	0	0	0	0.0
twwiki	Internet culture	0	0	0	0.0
twwiki	Landforms	0	0	0	0.0
twwiki	Language and literature	0	0	0	0.0
twwiki	Maintenance	0	0	0	0.0
twwiki	Maps	0	0	0	0.0
twwiki	Mathematics	0	0	0	0.0
twwiki	Media	0	0	0	0.0
twwiki	Medicine	0	0	0	0.0
twwiki	Meteorology	0	0	0	0.0
twwiki	Military and warfare	0	0	0	0.0
twwiki	Music	0	0	0	0.0
twwiki	Performing arts	0	0	0	0.0
twwiki	Philosophy and religion	0	0	0	0.0
twwiki	Physics	0	0	0	0.0
twwiki	Plastic arts	0	0	0	0.0
twwiki	Politics and government	0	0	0	0.0
twwiki	Science	0	0	0	0.0
twwiki	Space	0	0	0	0.0
twwiki	Sports	0	0	0	0.0
twwiki	Technology	0	0	0	0.0
twwiki	Time	0	0	0	0.0
twwiki	Transportation	0	0	0	0.0
twwiki	all_topics	0.194690265487	0.0619469026549	0.743362831858	0.0
iuwiki	Africa	0	0	0	0.0
iuwiki	Americas	0	0	0	0.0
iuwiki	Article improvement and grading	0	0	0	0.0
iuwiki	Arts	0	0	0	0.0
iuwiki	Biology	0	0	0	0.0
iuwiki	Bodies of water	0	0	0	0.0
iuwiki	Broadcasting	0	0	0	0.0
iuwiki	Business and economics	0	0	0	0.0
iuwiki	Chemistry	0	0	0	0.0
iuwiki	Cities	0	0	0	0.0
iuwiki	Contents systems	0	0	0	0.0
iuwiki	Countries	0	0	0	0.0
iuwiki	Crafts and hobbies	0	0	0	0.0
iuwiki	Economics	0	0	0	0.0
iuwiki	Education	0	0	0	0.0
iuwiki	Entertainment	0	0	0	0.0
iuwiki	Europe	0	0	0	0.0
iuwiki	Files	0	0	0	0.0
iuwiki	Food and drink	0	0	0	0.0
iuwiki	Geosciences	0	0	0	0.0
iuwiki	History and society	0	0	0	0.0
iuwiki	Information science	0	0	0	0.0
iuwiki	Internet culture	0	0	0	0.0
iuwiki	Landforms	0	0	0	0.0
iuwiki	Language and literature	0	0	0	0.0
iuwiki	Maintenance	0	0	0	0.0
iuwiki	Maps	0	0	0	0.0
iuwiki	Mathematics	0	0	0	0.0
iuwiki	Media	0	0	0	0.0
iuwiki	Medicine	0	0	0	0.0
iuwiki	Meteorology	0	0	0	0.0
iuwiki	Military and warfare	0	0	0	0.0
iuwiki	Music	0	0	0	0.0
iuwiki	Performing arts	0	0	0	0.0
iuwiki	Philosophy and religion	0	0	0	0.0
iuwiki	Physics	0	0	0	0.0
iuwiki	Plastic arts	0	0	0	0.0
iuwiki	Politics and government	0	0	0	0.0
iuwiki	Science	0	0	0	0.0
iuwiki	Space	0	0	0	0.0
iuwiki	Sports	0	0	0	0.0
iuwiki	Technology	0	0	0	0.0
iuwiki	Time	0	0	0	0.0
iuwiki	Transportation	0	0	0	0.0
iuwiki	all_topics	0.194690265487	0.0619469026549	0.743362831858	0.0
pmswiki	Africa	0	0	0	0.0
pmswiki	Americas	0	0	0	0.0
pmswiki	Article improvement and grading	0	0	0	0.0
pmswiki	Arts	0	0	0	0.0
pmswiki	Biology	0	0	0	0.0
pmswiki	Bodies of water	0	0	0	0.0
pmswiki	Broadcasting	0	0	0	0.0
pmswiki	Business and economics	0	0	0	0.0
pmswiki	Chemistry	0	0	0	0.0
pmswiki	Cities	0	0	0	0.0
pmswiki	Contents systems	0	0	0	0.0
pmswiki	Countries	0	0	0	0.0
pmswiki	Crafts and hobbies	0	0	0	0.0
pmswiki	Economics	0	0	0	0.0
pmswiki	Education	0	0	0	0.0
pmswiki	Entertainment	0	0	0	0.0
pmswiki	Europe	0	0	0	0.0
pmswiki	Files	0	0	0	0.0
pmswiki	Food and drink	0	0	0	0.0
pmswiki	Geosciences	0	0	0	0.0
pmswiki	History and society	0	0	0	0.0
pmswiki	Information science	0	0	0	0.0
pmswiki	Internet culture	0	0	0	0.0
pmswiki	Landforms	0	0	0	0.0
